source_task,arm,L,T,zeta,lam,N_c,R_index,dtau_mult,resample_scheme,seed,status,wall_s,n_steps,cmi_weighted_mean,cmi_unweighted_mean,gess_final,ess_cum_final,n_distinct_anc_final,brentq_fallbacks,result_path,exact_compatible
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,10,6.0,systematic,31205010,ok,1815.05,381,0.4557418431607464,0.4557418431607464,3.182073645175191,1013.0127152670434,4,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00130.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,11,6.0,systematic,31205011,ok,1816.99,381,0.4346585010652396,0.4346585010652396,1.0706900319192605,1011.9052622779272,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00131.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,12,6.0,systematic,31205012,ok,1831.04,381,0.49607036781648284,0.49607036781648284,1.9853152228655384,1013.548314526128,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00132.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,13,6.0,systematic,31205013,ok,1809.57,381,0.3798620116983775,0.3798620116983775,1.0,1012.5532613529103,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00133.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,14,6.0,systematic,31205014,ok,1858.44,381,0.4242602775183465,0.4242602775183465,1.0,1012.9224770120716,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00134.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,15,6.0,systematic,31205015,ok,1804.12,381,0.5311725727418579,0.5311725727418579,2.9962909834894473,1012.7692215792113,5,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00135.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,16,6.0,systematic,31205016,ok,1877.7,381,0.4328100256322691,0.4328100256322691,1.1393379388876694,1012.5987415066154,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00136.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,17,6.0,systematic,31205017,ok,1874.73,381,0.42838024824393733,0.42838024824393733,2.507259406622415,1012.049933860813,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00137.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,18,6.0,systematic,31205018,ok,1859.53,381,0.43085209039774164,0.43085209039774164,1.1825093770651534,1012.4056060644151,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00138.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,19,6.0,systematic,31205019,ok,1801.19,381,0.44688597321918766,0.44688597321918766,1.368012357533503,1012.3866538459818,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00139.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,20,6.0,systematic,31205020,ok,1876.98,381,0.4205702140392613,0.4205702140392613,1.8889313224623323,1013.673360110244,4,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00140.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,21,6.0,systematic,31205021,ok,1865.87,381,0.43825138904615424,0.43825138904615424,1.8552759622495958,1012.9855984096822,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00141.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,22,6.0,systematic,31205022,ok,1861.44,381,0.43262893300286753,0.43262893300286753,1.0874975368436337,1012.460495437305,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00142.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.2832,1024,23,6.0,systematic,31205023,ok,1865.44,381,0.4205762452474203,0.4205762452474203,1.0277839310743655,1012.8401325995628,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00143.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,0,6.0,systematic,31209000,ok,1996.71,435,0.32217730064216565,0.32217730064216565,1.0377974358314546,1013.4325658225017,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00144.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,1,6.0,systematic,31209001,ok,1994.21,435,0.27997766042835237,0.27997766042835237,1.0,1013.0525423769435,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00145.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,2,6.0,systematic,31209002,ok,1960.79,435,0.29189401731719933,0.29189401731719933,1.0,1012.8544840882957,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00146.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,3,6.0,systematic,31209003,ok,2041.9,435,0.29896287866793214,0.29896287866793214,1.7834563038102138,1011.6983549461485,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00147.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,4,6.0,systematic,31209004,ok,1926.55,435,0.24183963569141537,0.24183963569141537,1.5059991440053082,1013.0337820669617,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00148.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,5,6.0,systematic,31209005,ok,1917.01,435,0.2928912342103373,0.2928912342103373,2.9386858286297217,1012.9040226926164,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00149.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,6,6.0,systematic,31209006,ok,2139.71,435,0.3049551763397368,0.3049551763397368,2.098688239791527,1012.2688418389534,5,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00150.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,7,6.0,systematic,31209007,ok,2138.9,435,0.3032329760196306,0.3032329760196306,2.4487424394572757,1012.2385985689434,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00151.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,8,6.0,systematic,31209008,ok,2158.39,435,0.2808818158403854,0.2808818158403854,1.9818480787767676,1011.5866496028357,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00152.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,9,6.0,systematic,31209009,ok,2160.61,435,0.2588770127897746,0.2588770127897746,2.1539738296255213,1010.84681166019,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00153.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,10,6.0,systematic,31209010,ok,2046.54,435,0.30395203740655924,0.30395203740655924,1.272812462825888,1012.047615000152,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00154.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,11,6.0,systematic,31209011,ok,2074.31,435,0.3033427966784894,0.3033427966784894,1.7283099227632495,1012.8334299882351,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00155.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,12,6.0,systematic,31209012,ok,2161.62,435,0.28527109606687484,0.28527109606687484,1.4634941548218532,1012.0202711673234,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00156.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,13,6.0,systematic,31209013,ok,2155.56,435,0.29922215541284153,0.29922215541284153,2.7551328200951155,1013.0983838873515,4,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00157.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,14,6.0,systematic,31209014,ok,2164.64,435,0.29873157046077103,0.29873157046077103,1.0,1011.8402519523158,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00158.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,15,6.0,systematic,31209015,ok,2137.65,435,0.2655925115648406,0.2655925115648406,1.207010629211569,1010.9904053759202,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00159.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,16,6.0,systematic,31209016,ok,2024.11,435,0.2662438399657985,0.2662438399657985,1.8528369232944004,1012.0449360187816,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00160.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,17,6.0,systematic,31209017,ok,2029.02,435,0.2697801256636523,0.2697801256636523,2.222039508537862,1011.9281755097458,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00161.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,18,6.0,systematic,31209018,ok,2142.62,435,0.2815920127741421,0.2815920127741421,1.481236209327227,1011.255022227046,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00162.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,19,6.0,systematic,31209019,ok,2132.03,435,0.23700842491671936,0.23700842491671936,1.0,1012.5211180740814,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00163.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,20,6.0,systematic,31209020,ok,2135.58,435,0.2551499764683824,0.2551499764683824,1.8476914781517728,1011.6426909178349,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00164.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,21,6.0,systematic,31209021,ok,2145.57,435,0.2712686471341492,0.2712686471341492,2.7956211774617548,1013.2838792961286,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00165.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,22,6.0,systematic,31209022,ok,2038.74,435,0.2823379337351787,0.2823379337351787,1.0137653262279835,1011.4105325641007,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00166.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3232,1024,23,6.0,systematic,31209023,ok,2157.5,435,0.24842784437854318,0.24842784437854318,1.0,1011.915445911999,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00167.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,0,6.0,systematic,31210000,ok,2086.74,448,0.22368022645677935,0.22368022645677935,1.0,1012.248965036167,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00168.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,1,6.0,systematic,31210001,ok,2185.54,448,0.2419192833087871,0.2419192833087871,1.2375819978802707,1012.0818918142794,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00169.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,2,6.0,systematic,31210002,ok,2208.81,448,0.22339714943640343,0.22339714943640343,1.0,1012.4138213281426,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00170.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,3,6.0,systematic,31210003,ok,2209.59,448,0.2457184154569123,0.2457184154569123,1.0058765408412873,1012.0238272451343,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00171.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,4,6.0,systematic,31210004,ok,2195.99,448,0.2447534679800559,0.2447534679800559,1.4584297667794197,1012.6260069788084,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00172.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,5,6.0,systematic,31210005,ok,2187.76,448,0.25230534750631495,0.25230534750631495,1.395448121305358,1013.2306218681347,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00173.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,6,6.0,systematic,31210006,ok,2101.86,448,0.24360002151024887,0.24360002151024887,1.3457325978649515,1011.7587447541854,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00174.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,7,6.0,systematic,31210007,ok,2212.68,448,0.2340941994765616,0.2340941994765616,1.3334282836709157,1012.7775671373043,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00175.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,8,6.0,systematic,31210008,ok,2105.48,448,0.2517027124216196,0.2517027124216196,2.481801441873015,1011.4083997045419,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00176.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,9,6.0,systematic,31210009,ok,2110.25,448,0.24753706284382213,0.24753706284382213,2.59789012600774,1012.4875688017793,4,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00177.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,10,6.0,systematic,31210010,ok,2085.52,448,0.2315346112489956,0.2315346112489956,1.0,1012.7305730041707,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00178.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,11,6.0,systematic,31210011,ok,2193.95,448,0.26161916241932603,0.26161916241932603,1.4459965966037747,1012.0310080031726,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00179.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,12,6.0,systematic,31210012,ok,2081.26,448,0.23952641584633003,0.23952641584633003,1.0,1011.9846381265352,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00180.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,13,6.0,systematic,31210013,ok,2080.97,448,0.26752143123225103,0.26752143123225103,1.8908728942233828,1011.6141232926278,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00181.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,14,6.0,systematic,31210014,ok,2114.96,448,0.27222590176877726,0.27222590176877726,2.58276312224439,1010.8838570467447,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00182.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,15,6.0,systematic,31210015,ok,1922.6,448,0.2306633793349279,0.2306633793349279,1.1415432851419614,1012.394819629311,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00183.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,16,6.0,systematic,31210016,ok,2094.71,448,0.2523059132881108,0.2523059132881108,1.2569869503403268,1011.8893316531573,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00184.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,17,6.0,systematic,31210017,ok,2198.66,448,0.23721255225244886,0.23721255225244886,2.010221961497023,1011.9986673745257,4,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00185.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,18,6.0,systematic,31210018,ok,2151.69,448,0.26845435200247475,0.26845435200247475,1.4837723717128724,1010.6985557241854,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00186.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,19,6.0,systematic,31210019,ok,2175.52,448,0.2559467799412457,0.2559467799412457,1.961803268873855,1012.2263979434017,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00187.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,20,6.0,systematic,31210020,ok,2141.91,448,0.2835295205183737,0.2835295205183737,1.0,1012.3212274123186,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00188.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,21,6.0,systematic,31210021,ok,2154.53,448,0.25646550565778037,0.25646550565778037,1.4724502548691953,1012.6079957327559,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00189.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,22,6.0,systematic,31210022,ok,2163.71,448,0.21827562926429012,0.21827562926429012,1.1781355684639843,1011.6506550084827,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00190.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3332,1024,23,6.0,systematic,31210023,ok,2160.55,448,0.26917249490611406,0.26917249490611406,1.7259942059520674,1012.231986576891,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00191.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,0,6.0,systematic,31211000,ok,2078.89,462,0.21472864996877208,0.21472864996877208,4.646336816171714,1011.6126876814559,5,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00192.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,1,6.0,systematic,31211001,ok,2261.52,462,0.20939547498866742,0.20939547498866742,1.6421718634989741,1012.4005809717552,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00193.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,2,6.0,systematic,31211002,ok,2182.05,462,0.2644245115914007,0.2644245115914007,1.486308806645027,1012.1827078755218,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00194.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,3,6.0,systematic,31211003,ok,2173.82,462,0.24104868587083594,0.24104868587083594,1.0,1012.6257090881429,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00195.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,4,6.0,systematic,31211004,ok,2173.25,462,0.20986519568076925,0.20986519568076925,1.9327877313278774,1011.7628895221196,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00196.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,5,6.0,systematic,31211005,ok,2183.59,462,0.20163813562496535,0.20163813562496535,2.145380145674769,1012.8096143084513,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00197.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,6,6.0,systematic,31211006,ok,2195.59,462,0.22452170989231224,0.22452170989231224,1.5949961668106647,1011.7274212169154,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00198.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,7,6.0,systematic,31211007,ok,2166.36,462,0.25623287212937773,0.25623287212937773,1.0,1012.181057240967,1,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00199.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,8,6.0,systematic,31211008,ok,2177.37,462,0.20656678640703136,0.20656678640703136,3.067141695478451,1012.377803380498,4,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00200.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,9,6.0,systematic,31211009,ok,2192.78,462,0.21636476304601227,0.21636476304601227,2.0790806311540093,1012.0280995606159,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00201.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,10,6.0,systematic,31211010,ok,2190.52,462,0.1950835056472409,0.1950835056472409,2.3787482135160274,1011.8997929803044,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00202.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,11,6.0,systematic,31211011,ok,2191.84,462,0.21653893995623247,0.21653893995623247,1.2466781437552907,1011.7234229220926,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00203.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,12,6.0,systematic,31211012,ok,2176.56,462,0.20661757102828715,0.20661757102828715,1.9890435072916826,1011.594444930541,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00204.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,13,6.0,systematic,31211013,ok,2191.76,462,0.24003627145018916,0.24003627145018916,1.7623836927876082,1011.6829299531787,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00205.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,14,6.0,systematic,31211014,ok,2178.66,462,0.24260104200022758,0.24260104200022758,1.9475780089153045,1012.7068496266455,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00206.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,15,6.0,systematic,31211015,ok,2178.37,462,0.23170773610898437,0.23170773610898437,2.205912300041233,1012.0099370798381,4,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00207.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,16,6.0,systematic,31211016,ok,2175.78,462,0.19604664986065973,0.19604664986065973,1.5313714894922086,1012.6647226631825,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00208.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,17,6.0,systematic,31211017,ok,2165.68,462,0.18393987113794402,0.18393987113794402,1.007843016639498,1010.9464705094379,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00209.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,18,6.0,systematic,31211018,ok,2168.9,462,0.22316154138213556,0.22316154138213556,1.746200602841013,1010.5079641662857,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00210.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,19,6.0,systematic,31211019,ok,2181.27,462,0.22758084952803856,0.22758084952803856,2.985150769791382,1012.0661936618725,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00211.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,20,6.0,systematic,31211020,ok,1874.06,462,0.19933654970621098,0.19933654970621098,1.7033176956764695,1012.8582555417352,4,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00212.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,21,6.0,systematic,31211021,ok,2008.12,462,0.24210494262253185,0.24210494262253185,1.4320778578705993,1012.0853223754661,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00213.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,22,6.0,systematic,31211022,ok,1938.38,462,0.18837021459600795,0.18837021459600795,1.481236209327227,1010.1826243724969,2,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00214.json,yes
TASK-2026-09-02-MOCK-PRODUCTION,mockL64,64,64.0,0.35,0.3432,1024,23,6.0,systematic,31211023,ok,1995.57,462,0.2154142970633406,0.2154142970633406,2.1768056731934964,1010.9688734891637,3,0,research/tasks/active/TASK-2026-09-02-MOCK-PRODUCTION/mockL64/results/M64_00215.json,yes
