dataset,source_file,r_alpha_over_w,git_commit,L,lambda,zeta,real,alpha,w,T,N_c,dtau,theta_hat,S_mean,S_std,eff_sample_size,n_T_mean,n_distinct_ancestors,CMI_mean,CMI_std,B_L_mean,B_L_std,S_AB_mean,wall_s,status
refine,pps/refine/L128_z0.350_lam0.2588/real007.json,0.34916351861845646,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2588,0.35,7,0.2588,0.7412000000000001,128.0,128,0.18255059694045203,-9.148176250263198,3.2692467961391216,0.21583422297859797,126.05053702439828,0.03596227275582768,1,0.45434532168048836,0.13262006565488288,1.5044291184217726,0.5225580070048723,3.287274921303131,3388.48269367218,ok
refine,pps/refine/L128_z0.350_lam0.2588/real008.json,0.34916351861845646,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2588,0.35,8,0.2588,0.7412000000000001,128.0,128,0.18255059694045203,-9.133957626640607,3.2509680173427222,0.2516647923594784,124.66096752385012,0.03612447504148532,1,0.46299838548723565,0.13980049289432295,1.1691845845329751,0.5787469029393326,2.42600865252271,3318.4238312244415,ok
refine,pps/refine/L128_z0.350_lam0.2588/real009.json,0.34916351861845646,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2588,0.35,9,0.2588,0.7412000000000001,128.0,128,0.18255059694045203,-9.0857351532459,3.176356049010929,0.513036547639288,126.25430421951269,0.03641622731014969,1,0.792732810627613,0.17413962359673765,3.0516364740382924,0.853552268814879,3.8171315090509,3278.096969127655,ok
refine,pps/refine/L128_z0.350_lam0.2588/real010.json,0.34916351861845646,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2588,0.35,10,0.2588,0.7412000000000001,128.0,128,0.18255059694045203,-9.105480590507558,3.478590544321698,0.4692561502041746,125.31819818857673,0.03612249857793774,1,1.1781739205703359,0.24493498262828006,4.494457455071654,0.9315975539768852,3.859298909046501,3346.7271609306335,ok
refine,pps/refine/L128_z0.350_lam0.2588/real011.json,0.34916351861845646,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2588,0.35,11,0.2588,0.7412000000000001,128.0,128,0.18255059694045203,-9.009734906813247,3.2448254151046423,0.2792908453224375,126.12998790232032,0.035939673725278364,1,0.9577987606019281,0.42740367062487583,3.953837291630354,2.2363505952990925,3.883698491599346,3314.1640129089355,ok
refine,pps/refine/L128_z0.350_lam0.2701/real000.json,0.3700506918755994,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2701,0.35,0,0.2701,0.7299,128.0,128,0.17491334501365782,-9.490055709284208,3.3255488682681063,0.38569762552128023,126.11789242454003,0.03758996049633288,1,0.7948580067761387,0.23562603137590693,2.698278897566294,1.0273680416051225,3.330658998611584,3480.197711467743,ok
refine,pps/refine/L128_z0.350_lam0.2701/real001.json,0.3700506918755994,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2701,0.35,1,0.2701,0.7299,128.0,128,0.17491334501365782,-9.276027896487614,3.1398700657103396,0.42444780765406037,125.02202960942843,0.037173957178910644,1,0.5410228563011253,0.19645828418956526,1.4818360282256955,0.8414821477229502,2.6402467795292304,3414.4424197673798,ok
refine,pps/refine/L128_z0.350_lam0.2701/real002.json,0.3700506918755994,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2701,0.35,2,0.2701,0.7299,128.0,128,0.17491334501365782,-9.404818759936662,3.266273817318288,0.48540793586758235,124.93705137136264,0.03743711348564368,1,0.9883788938568803,0.21045607234801816,2.9870164507799193,0.9615623541288171,2.968658998998836,3438.92755818367,ok
refine,pps/refine/L128_z0.350_lam0.2701/real003.json,0.3700506918755994,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2701,0.35,3,0.2701,0.7299,128.0,128,0.17491334501365782,-9.226506135072075,3.1085993849160447,0.22121688375771165,125.23396818257007,0.03654199492347365,1,0.5131137898883368,0.16747266503742606,1.4944579214137146,0.6327374125917027,2.852139889973645,3371.489239692688,ok
refine,pps/refine/L128_z0.350_lam0.2701/real004.json,0.3700506918755994,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2701,0.35,4,0.2701,0.7299,128.0,128,0.17491334501365782,-9.308333242630075,2.9331289853884357,0.3362422355754037,126.00086323856624,0.03608108874358908,1,0.6479812981181297,0.1561842185608488,2.1350524118593515,0.6822904074028237,3.248894523847887,3375.8333642482758,ok
refine,pps/refine/L128_z0.350_lam0.2701/real005.json,0.3700506918755994,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2701,0.35,5,0.2701,0.7299,128.0,128,0.17491334501365782,-9.1739938133378,2.798975522737109,0.276481707782653,125.71329755345714,0.03590272622824403,1,0.5328968643940404,0.13769995326753762,1.455956880200503,0.5947129706454982,2.651026520361908,3471.013042449951,ok
refine,pps/refine/L128_z0.350_lam0.2701/real006.json,0.3700506918755994,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2701,0.35,6,0.2701,0.7299,128.0,128,0.17491334501365782,-9.22108803123804,2.964914929669918,0.28393266795071503,125.43708984174648,0.036881989852671264,1,0.33309339309650676,0.09534390575029572,0.9551352568230964,0.3412744546879291,2.831660285100897,3437.0976309776306,ok
refine,pps/refine/L128_z0.350_lam0.2701/real007.json,0.3700506918755994,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2701,0.35,7,0.2701,0.7299,128.0,128,0.17491334501365782,-9.339948974358972,3.124676946100101,0.34060933129593135,125.72000748442514,0.036549828467631,1,0.22318354941434976,0.09957648060752515,0.5899258037794042,0.34338572723988464,2.5587427330502575,3436.3016080856323,ok
refine,pps/refine/L128_z0.350_lam0.2701/real008.json,0.3700506918755994,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2701,0.35,8,0.2701,0.7299,128.0,128,0.17491334501365782,-9.327149384539979,3.1217417146269812,0.32996417669834166,125.3308307928975,0.03713155093080645,1,0.5458725512426337,0.2812082998076683,1.668314763655104,1.1135856588407584,2.8564082362243366,3511.0560410022736,ok
refine,pps/refine/L128_z0.350_lam0.2701/real009.json,0.3700506918755994,9b617fad03ded5737e9f1bf1610ffeb2a50a0996,128,0.2701,0.35,9,0.2701,0.7299,128.0,128,0.17491334501365782,-9.324537113767656,3.072005722387218,0.380061667674464,125.3717623564671,0.03726682699776122,1,0.4576280063784502,0.16299547661055375,1.4160376401595212,0.5953366248879725,3.0186034523666563,3397.2443153858185,ok
