source_task,source_arm,source_file,L,T,zeta,lam,N_c,dtau_mult,resample_scheme,seed,status,wall_s,n_steps,cmi_weighted_mean,cmi_within_var,n_nonfinite,n_distinct_anc_final,gess_final,ess_cum_final,ess_frac_mean,brentq_fallbacks
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00220.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109004,ok,703.27,244,0.3816135324108201,0.047229255913706636,0,6,1.7483784694085123,1007.6414739699687,0.9849931470620377,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00221.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109005,ok,636.7,244,0.35386196364479994,0.04367142476345645,0,2,1.4382022471910112,1008.8990787225481,0.9849811269667212,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00222.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109006,ok,629.2,244,0.3695423459833689,0.04302225537131036,0,2,1.308992130387888,1009.9761746509228,0.9848803675446947,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00223.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109007,ok,726.15,244,0.36100725158522873,0.042090540718568985,0,10,4.3340332313796806,1008.9972614630747,0.9855002834241493,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00224.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109008,ok,684.05,244,0.36609688625558257,0.04718839511397824,0,5,2.965966690803765,1009.9401597046888,0.9847944529152772,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00225.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109009,ok,679.39,244,0.4201889116989298,0.05359310800886049,0,8,3.567507246771274,1009.9548251054646,0.984925015016305,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00226.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109010,ok,687.68,244,0.3767738289388682,0.04288849382263797,0,8,7.027047312692669,1008.8524929211845,0.9849571290155343,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00227.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109011,ok,688.25,244,0.36839423706391833,0.040320081805486595,0,4,2.582076247605258,1009.2135406190586,0.9846066504006336,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00228.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109012,ok,682.22,244,0.3580030308077089,0.049340483214885836,0,5,1.5293077849760959,1008.3807524424748,0.9849407077258675,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00229.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109013,ok,677.66,244,0.382703933354773,0.04437334085919565,0,5,2.551652309339563,1009.4296172232556,0.9847640690876386,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00230.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109014,ok,684.97,244,0.4145026904385559,0.042610441458964726,0,6,1.7161524310806475,1008.9887151474829,0.9851178587060411,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00231.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109015,ok,678.43,244,0.40961095777139905,0.04695514974527627,0,6,3.1671952494004363,1008.213183858684,0.9848030837011922,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00232.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109016,ok,689.1,244,0.3947485270004564,0.04787737881469056,0,3,1.6498821485777584,1008.45691730712,0.9850078104936797,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00233.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109017,ok,640.26,244,0.3656664446067829,0.040397137263804506,0,5,3.739758761136433,1009.8824568906513,0.9848651764457245,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00234.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109018,ok,632.63,244,0.3751543710379046,0.04641968783214042,0,5,1.8342394536689128,1008.5602366229191,0.9847452346349004,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00235.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109019,ok,687.17,244,0.36330195986742153,0.04038470154189145,0,6,3.4819291511150663,1008.3541045196332,0.98484309694928,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00236.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109020,ok,591.23,244,0.3302640852039813,0.04182100666215,0,5,2.631809328755296,1008.8206619547323,0.9850243912334062,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00237.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109021,ok,582.19,244,0.3952903677431943,0.052023103170271284,0,3,2.7494978629677216,1008.9529885446782,0.9847813580672047,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00238.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109022,ok,686.88,244,0.38495782995844907,0.038349989538065204,0,6,3.0531918610745525,1009.0753558322915,0.9849429753395076,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00239.json,48,48.0,0.35,0.3232,1024,6.0,systematic,31109023,ok,689.9,244,0.36390973536592075,0.04272995796853507,0,9,7.49796922372862,1009.4558435936864,0.9850363307058455,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00240.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110000,ok,693.58,251,0.3251922401577658,0.03797362760850498,0,5,2.1097684151224323,1009.6518256008992,0.9845626369895134,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00241.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110001,ok,693.59,251,0.336588850163555,0.04545501398936428,0,5,2.511426942771878,1007.4749040933252,0.9845727099443466,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00242.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110002,ok,686.37,251,0.3184545954718617,0.03874251774440416,0,7,3.30012777823238,1007.9160947791423,0.9847358365257665,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00243.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110003,ok,693.19,251,0.32400356145615217,0.039970433194455396,0,7,2.8318155793931146,1008.5994034662666,0.984573467238265,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00244.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110004,ok,697.03,251,0.33268824071203723,0.03469683286157671,0,6,4.981595325193596,1008.4877496248972,0.9847055643720445,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00245.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110005,ok,743.13,251,0.296675334447319,0.03798854518325519,0,5,1.7057227445749423,1008.882163284799,0.9845783929953096,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00246.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110006,ok,703.76,251,0.34490997229411136,0.036853167434706326,0,7,2.741045521322926,1009.577344272022,0.9846341490669271,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00247.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110007,ok,706.69,251,0.3186598179031698,0.0413760150529856,0,6,4.28280385894116,1008.6377355548811,0.9848398941941515,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00248.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110008,ok,696.08,251,0.34665288385318144,0.046311653476399366,0,6,2.41167270786951,1008.7605007121754,0.9849254790238395,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00249.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110009,ok,705.9,251,0.31799614796390485,0.03670256302585577,0,7,4.223394742989713,1009.2391560375454,0.9846495798819392,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00250.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110010,ok,705.75,251,0.3319120920214874,0.03780888172736099,0,6,3.2194337154822508,1010.160023191882,0.984758904330626,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00251.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110011,ok,705.38,251,0.32600154357836386,0.0454075716611332,0,3,1.9419584486200778,1008.5419728839296,0.9847069245747903,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00252.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110012,ok,604.57,251,0.33983865420783155,0.04219382366129768,0,6,3.881774566131612,1010.0768418538,0.9845844900474029,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00253.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110013,ok,656.18,251,0.3564582964031848,0.04579546046008311,0,3,1.0257369412657762,1008.6141554048914,0.9847646845289109,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00254.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110014,ok,654.94,251,0.3467047360127718,0.037608901523385016,0,5,2.2180067518973847,1008.7756288521375,0.9844796554468289,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00255.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110015,ok,659.06,251,0.3213622682793525,0.04026913398389949,0,7,4.100837706982456,1008.6984661121431,0.9847140820098734,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00256.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110016,ok,693.98,251,0.3216822638927037,0.04432748110408882,0,6,3.041995938497244,1008.8474804828389,0.9846137787115629,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00257.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110017,ok,696.27,251,0.3282026266355025,0.03799908570126568,0,1,1.0,1009.1021736184558,0.9845213781120211,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00258.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110018,ok,696.33,251,0.32371706754204255,0.03648275091725686,0,7,4.29388784694638,1008.41026690131,0.984587802042283,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00259.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110019,ok,691.87,251,0.3314725625030264,0.03660807114083421,0,4,1.4838059659251712,1009.8928687354262,0.984535737936804,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00260.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110020,ok,714.67,251,0.29869980515141636,0.0347497847590847,0,6,2.802405323783307,1008.0540978064771,0.9847446462161783,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00261.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110021,ok,680.14,251,0.3236710509083845,0.05110259586476843,0,6,3.4768261547133528,1007.8961422990808,0.9845402123893184,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00262.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110022,ok,684.71,251,0.38961977776824974,0.04302744375828397,0,6,3.649251757499826,1008.6836615021764,0.9848591209033755,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00263.json,48,48.0,0.35,0.3332,1024,6.0,systematic,31110023,ok,692.73,251,0.3134207330865896,0.03135287217349297,0,5,3.206929033678725,1009.3874677391217,0.9842870704577883,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00264.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111000,ok,692.91,259,0.28203283903545184,0.03734129306319269,0,8,4.379980117125171,1009.9564513586738,0.9846168909508888,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00265.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111001,ok,722.72,259,0.262611230237335,0.0326371515570971,0,5,1.5738665529942573,1008.4831572626097,0.9843370333265867,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00266.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111002,ok,721.63,259,0.3151883340503584,0.04604598409885096,0,2,1.0398248341954115,1009.6775958076386,0.9845718802383931,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00267.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111003,ok,703.85,259,0.29504743953885443,0.0395279146663146,0,10,3.9306958158086114,1007.8952725645523,0.9847760331309406,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00268.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111004,ok,703.27,259,0.28947366733478264,0.03408729270488611,0,5,2.1852617539179726,1009.333984732814,0.9846192095086594,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00269.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111005,ok,744.38,259,0.2624190817132563,0.037464328018592986,0,6,3.348392824069639,1007.8482554039336,0.9845284519104138,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00270.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111006,ok,700.44,259,0.29533550376617423,0.038260171955893096,0,3,2.4669242025719087,1009.2805762516261,0.9847841061660441,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00271.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111007,ok,698.26,259,0.2720948947991959,0.03440408962752135,0,6,3.3872891375556433,1008.227601241166,0.9845110808201172,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00272.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111008,ok,691.11,259,0.28647968645802724,0.03632910091078632,0,3,1.1998617712955737,1008.1508965955087,0.9846171036132761,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00273.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111009,ok,692.63,259,0.3054065360886488,0.039334128367333535,0,4,1.6465349115473638,1009.2956997112016,0.9843079886726585,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00274.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111010,ok,690.95,259,0.26134803305899873,0.035968596813911145,0,3,1.0440905868389398,1008.1561603411394,0.9846604523874585,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00275.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111011,ok,696.96,259,0.3079575737747383,0.03740893401994596,0,3,1.3525545110260353,1007.9089095393188,0.9847339136200023,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00276.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111012,ok,686.55,259,0.26748822464032174,0.03079119774765441,0,3,1.6462040360082013,1008.7993567030478,0.9843902514058332,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00277.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111013,ok,695.92,259,0.31304056267687064,0.038966144590037485,0,6,2.2124190315434116,1008.4973305803177,0.9845934709946137,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00278.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111014,ok,698.46,259,0.28986551868290333,0.03984321112247761,0,4,2.0582833767141304,1008.0688887831162,0.9845826596744273,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00279.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111015,ok,700.81,259,0.29016910126276224,0.03540399040779997,0,8,5.837551356707826,1008.9724231064287,0.9845037750477239,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00280.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111016,ok,695.16,259,0.24321012269464604,0.02911787441011887,0,4,2.755422414925765,1009.4426471754658,0.98443760977779,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00281.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111017,ok,687.77,259,0.2748901034975153,0.03732837272763868,0,7,2.8052993172527447,1008.3699113809705,0.9848297183898489,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00282.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111018,ok,697.68,259,0.29428062303868585,0.036226618896586966,0,6,4.021507850672312,1008.6386248393056,0.9845827264718884,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00283.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111019,ok,697.25,259,0.2854194990834892,0.031229971345739047,0,4,2.358905601123014,1008.7097895897285,0.9847962166813972,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00284.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111020,ok,696.01,259,0.2718060397084803,0.03728979086052357,0,4,2.0061989637781537,1007.5529389313965,0.9843737943496083,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00285.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111021,ok,693.92,259,0.27425757990122696,0.031440360002478754,0,4,1.8660127345916069,1008.3153520185633,0.9847529585250514,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00286.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111022,ok,692.35,259,0.29630755916642765,0.03474385156723242,0,5,3.353919179125006,1009.2494312001307,0.9845104728794086,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00287.json,48,48.0,0.35,0.3432,1024,6.0,systematic,31111023,ok,725.69,259,0.27011965543837474,0.039429638148276894,0,2,1.0197219477660129,1009.0369158338394,0.9844408194959362,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00288.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112000,ok,698.87,266,0.250448166496785,0.03300579080351508,0,3,2.11410713925684,1009.2570303684508,0.9842391043726364,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00289.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112001,ok,710.09,266,0.27074679939729046,0.0282985683397659,0,7,3.6196236002374937,1009.289967371158,0.9845455999571815,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00290.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112002,ok,709.03,266,0.25083735083283926,0.03468992501918221,0,8,3.5520626554020636,1008.7194642344308,0.984580244697371,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00291.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112003,ok,705.27,266,0.25597014822641606,0.03045654947207461,0,7,4.893941939699431,1007.9542546428521,0.9845557857400251,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00292.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112004,ok,727.61,266,0.23245672611179274,0.030357055936148413,0,3,1.4797144929540496,1008.2891655477528,0.9844044740452815,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00293.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112005,ok,708.47,266,0.22762053508971616,0.02418780898461851,0,6,3.7787339546080276,1008.3710536077871,0.9845885532426369,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00294.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112006,ok,710.43,266,0.2611564320629519,0.03271116526294034,0,8,3.3843373182886207,1008.7898616322121,0.9842451455894116,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00295.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112007,ok,716.58,266,0.2405513967848607,0.02506170955302007,0,4,2.5916489948047197,1008.8859151242041,0.9844719834600001,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00296.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112008,ok,708.14,266,0.266551659933933,0.0324663975506452,0,2,1.0377974358314546,1007.8156573958498,0.9846076767449512,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00297.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112009,ok,729.03,266,0.2590319656526108,0.03248276391012247,0,6,4.754799800480661,1005.5136005618576,0.9847724998768598,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00298.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112010,ok,712.04,266,0.2633224496638284,0.028389207268259838,0,6,3.5282542716205576,1009.6813982762817,0.9845424618316682,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00299.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112011,ok,710.02,266,0.2549484224588571,0.030892058928373364,0,6,3.2352872208475003,1008.5025561268021,0.9846026833181173,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00300.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112012,ok,713.65,266,0.2259324034308683,0.027447279141925397,0,8,3.591948589358874,1007.8485714097617,0.984672625272299,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00301.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112013,ok,729.04,266,0.2738427127580353,0.029270106560823933,0,6,3.130619629667226,1009.0075859622212,0.9842181448984668,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00302.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112014,ok,709.98,266,0.24591107618502156,0.025535507142303206,0,2,1.7756343389734073,1008.6155846080221,0.9845246144484899,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00303.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112015,ok,705.78,266,0.24045675683849438,0.029335108796379347,0,7,4.226765559496936,1008.8322633166307,0.984248410207969,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00304.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112016,ok,712.05,266,0.25499956565319143,0.035207620288587343,0,4,2.9348036608917125,1007.4570152812981,0.9843338764124577,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00305.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112017,ok,705.98,266,0.23346880103343176,0.02865568244856397,0,2,1.3187379265936896,1008.494066632731,0.9845348537611837,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00306.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112018,ok,707.66,266,0.2430665376262356,0.030205958531718546,0,7,4.503379974403243,1006.8719017012259,0.9844915565342872,0
TASK-2026-09-02-MOCK-PRODUCTION,mockL48,TASK-2026-09-02-MOCK-PRODUCTION/mockL48/results/M48_00307.json,48,48.0,0.35,0.3532,1024,6.0,systematic,31112019,ok,689.42,266,0.2553765896003755,0.02949768151873079,0,5,3.218820986972164,1008.4662784321268,0.984490464809544,0
